node,NoT,NoR,Node_degree,sent_gas,received_gas,total_gas
1976,52.0,1.0,53.0,1092000.0,21000.0,1113000.0
1977,0.0,1.0,1.0,0.0,21000.0,21000.0
1978,0.0,1.0,1.0,0.0,21000.0,21000.0
1979,0.0,1.0,1.0,0.0,21000.0,21000.0
1980,1.0,0.0,1.0,46528.0,0.0,46528.0
1981,0.0,1.0,1.0,0.0,46528.0,46528.0
1982,3.0,0.0,3.0,557223.0,0.0,557223.0
1983,0.0,6.0,6.0,0.0,1200979.0,1200979.0
1984,0.0,1.0,1.0,0.0,21000.0,21000.0
1985,1.0,0.0,1.0,31109.0,0.0,31109.0
1986,1.0,0.0,1.0,29209.0,0.0,29209.0
1987,0.0,10.0,10.0,0.0,446314.0,446314.0
1988,0.0,1.0,1.0,0.0,21000.0,21000.0
1989,2.0,4.0,6.0,42000.0,84000.0,126000.0
1990,0.0,1.0,1.0,0.0,21000.0,21000.0
1991,1.0,0.0,1.0,63209.0,0.0,63209.0
1992,1.0,0.0,1.0,154091.0,0.0,154091.0
1993,1.0,0.0,1.0,135595.0,0.0,135595.0
1994,0.0,1.0,1.0,0.0,135595.0,135595.0
1995,1.0,0.0,1.0,47150.0,0.0,47150.0
1996,0.0,6.0,6.0,0.0,640227.0,640227.0
1997,1.0,0.0,1.0,21000.0,0.0,21000.0
1998,0.0,1.0,1.0,0.0,21000.0,21000.0
1999,1.0,0.0,1.0,46659.0,0.0,46659.0
2000,0.0,7.0,7.0,0.0,212415.0,212415.0
2001,1.0,0.0,1.0,21000.0,0.0,21000.0
2002,8.0,5.0,13.0,411182.0,105000.0,516182.0
2003,1.0,0.0,1.0,27106.0,0.0,27106.0
2004,1.0,0.0,1.0,304567.0,0.0,304567.0
2005,1.0,0.0,1.0,31109.0,0.0,31109.0
2006,1.0,1.0,2.0,127486.0,21000.0,148486.0
2007,1.0,0.0,1.0,21000.0,0.0,21000.0
2008,0.0,5.0,5.0,0.0,105000.0,105000.0
2009,1.0,0.0,1.0,21000.0,0.0,21000.0
2010,1.0,0.0,1.0,93774.0,0.0,93774.0
2011,0.0,1.0,1.0,0.0,93774.0,93774.0
2012,2.0,0.0,2.0,221154.0,0.0,221154.0
2013,1.0,0.0,1.0,123839.0,0.0,123839.0
2014,0.0,1.0,1.0,0.0,21000.0,21000.0
2015,1.0,0.0,1.0,104884.0,0.0,104884.0
2016,1.0,0.0,1.0,21000.0,0.0,21000.0
2017,0.0,1.0,1.0,0.0,21000.0,21000.0
2018,1.0,0.0,1.0,46217.0,0.0,46217.0
2019,1.0,0.0,1.0,63209.0,0.0,63209.0
2020,1.0,0.0,1.0,21000.0,0.0,21000.0
2021,1.0,0.0,1.0,46100.0,0.0,46100.0
2022,1.0,0.0,1.0,111387.0,0.0,111387.0
2023,0.0,2.0,2.0,0.0,245760.0,245760.0
2024,0.0,1.0,1.0,0.0,21000.0,21000.0
2025,0.0,1.0,1.0,0.0,21000.0,21000.0
2026,1.0,0.0,1.0,19742.0,0.0,19742.0
2027,0.0,1.0,1.0,0.0,21000.0,21000.0
2028,0.0,6.0,6.0,0.0,238522.0,238522.0
2029,2.0,0.0,2.0,42000.0,0.0,42000.0
2030,0.0,1.0,1.0,0.0,21000.0,21000.0
2031,0.0,1.0,1.0,0.0,21000.0,21000.0
2032,1.0,0.0,1.0,88597.0,0.0,88597.0
2033,1.0,1.0,2.0,21000.0,21000.0,42000.0
2034,3.0,1.0,4.0,63000.0,21000.0,84000.0
2035,0.0,1.0,1.0,0.0,21000.0,21000.0
2036,0.0,1.0,1.0,0.0,21000.0,21000.0
2037,1.0,0.0,1.0,21000.0,0.0,21000.0
2038,1.0,0.0,1.0,21000.0,0.0,21000.0
2039,0.0,1.0,1.0,0.0,21000.0,21000.0
2040,1.0,0.0,1.0,21000.0,0.0,21000.0
2041,0.0,1.0,1.0,0.0,21000.0,21000.0
2042,2.0,0.0,2.0,438362.0,0.0,438362.0
2043,1.0,0.0,1.0,31109.0,0.0,31109.0
2044,0.0,1.0,1.0,0.0,21000.0,21000.0
2045,1.0,0.0,1.0,31097.0,0.0,31097.0
2046,1.0,0.0,1.0,21000.0,0.0,21000.0
2047,1.0,0.0,1.0,21000.0,0.0,21000.0
2048,1.0,0.0,1.0,21000.0,0.0,21000.0
2049,0.0,1.0,1.0,0.0,21000.0,21000.0
2050,1.0,0.0,1.0,46345.0,0.0,46345.0
2051,1.0,0.0,1.0,19763.0,0.0,19763.0
2052,0.0,5.0,5.0,0.0,185319.0,185319.0
2053,0.0,1.0,1.0,0.0,21000.0,21000.0
2054,0.0,1.0,1.0,0.0,21000.0,21000.0
2055,1.0,0.0,1.0,209422.0,0.0,209422.0
2056,1.0,0.0,1.0,21000.0,0.0,21000.0
2057,0.0,1.0,1.0,0.0,21000.0,21000.0
2058,0.0,1.0,1.0,0.0,21000.0,21000.0
2059,1.0,0.0,1.0,21000.0,0.0,21000.0
2060,0.0,2.0,2.0,0.0,42000.0,42000.0
2061,0.0,1.0,1.0,0.0,21000.0,21000.0
2062,1.0,0.0,1.0,48525.0,0.0,48525.0
2063,1.0,0.0,1.0,145444.0,0.0,145444.0
2064,1.0,0.0,1.0,31121.0,0.0,31121.0
2065,1.0,0.0,1.0,21000.0,0.0,21000.0
2066,0.0,1.0,1.0,0.0,21000.0,21000.0
2067,3.0,0.0,3.0,236936.0,0.0,236936.0
2068,1.0,0.0,1.0,21000.0,0.0,21000.0
2069,0.0,1.0,1.0,0.0,21000.0,21000.0
2070,0.0,1.0,1.0,0.0,21000.0,21000.0
2071,2.0,0.0,2.0,212755.0,0.0,212755.0
2072,1.0,0.0,1.0,109146.0,0.0,109146.0
2073,0.0,1.0,1.0,0.0,21000.0,21000.0
2074,9.0,0.0,9.0,1631672.0,0.0,1631672.0
2075,0.0,46.0,46.0,0.0,6733804.0,6733804.0
2076,1.0,0.0,1.0,254351.0,0.0,254351.0
2077,0.0,1.0,1.0,0.0,21000.0,21000.0
2078,1.0,0.0,1.0,21000.0,0.0,21000.0
2079,0.0,1.0,1.0,0.0,21000.0,21000.0
2080,1.0,0.0,1.0,66345.0,0.0,66345.0
2081,0.0,15.0,15.0,0.0,723472.0,723472.0
2082,1.0,0.0,1.0,21000.0,0.0,21000.0
2083,0.0,1.0,1.0,0.0,21000.0,21000.0
2084,3.0,0.0,3.0,63051.0,0.0,63051.0
2085,0.0,1.0,1.0,0.0,21000.0,21000.0
2086,1.0,0.0,1.0,21000.0,0.0,21000.0
2087,0.0,3.0,3.0,0.0,194604.0,194604.0
2088,0.0,1.0,1.0,0.0,21000.0,21000.0
2089,0.0,1.0,1.0,0.0,21000.0,21000.0
2090,1.0,0.0,1.0,21000.0,0.0,21000.0
2091,1.0,0.0,1.0,21000.0,0.0,21000.0
2092,1.0,3.0,4.0,21940.0,63000.0,84940.0
2093,1.0,1.0,2.0,21000.0,21000.0,42000.0
2094,1.0,0.0,1.0,21000.0,0.0,21000.0
2095,0.0,1.0,1.0,0.0,21000.0,21000.0
2096,1.0,0.0,1.0,164657.0,0.0,164657.0
2097,1.0,0.0,1.0,133771.0,0.0,133771.0
2098,1.0,1.0,2.0,397602.0,21000.0,418602.0
2099,0.0,32.0,32.0,0.0,12723264.0,12723264.0
2100,1.0,0.0,1.0,26663.0,0.0,26663.0
2101,0.0,1.0,1.0,0.0,26663.0,26663.0
2102,1.0,0.0,1.0,54550.0,0.0,54550.0
2103,0.0,18.0,18.0,0.0,898842.0,898842.0
2104,2.0,1.0,3.0,199731.0,21000.0,220731.0
2105,1.0,0.0,1.0,47093.0,0.0,47093.0
2106,0.0,4.0,4.0,0.0,183469.0,183469.0
2107,1.0,0.0,1.0,21000.0,0.0,21000.0
2108,1.0,0.0,1.0,21000.0,0.0,21000.0
2109,0.0,1.0,1.0,0.0,21000.0,21000.0
2110,2.0,0.0,2.0,40795.0,0.0,40795.0
2111,1.0,0.0,1.0,21000.0,0.0,21000.0
2112,0.0,1.0,1.0,0.0,21000.0,21000.0
2113,0.0,1.0,1.0,0.0,21000.0,21000.0
2114,1.0,0.0,1.0,208978.0,0.0,208978.0
2115,1.0,0.0,1.0,202070.0,0.0,202070.0
2116,1.0,0.0,1.0,33525.0,0.0,33525.0
2117,1.0,0.0,1.0,21000.0,0.0,21000.0
2118,1.0,0.0,1.0,21000.0,0.0,21000.0
2119,1.0,0.0,1.0,99063.0,0.0,99063.0
2120,1.0,0.0,1.0,37089.0,0.0,37089.0
2121,1.0,0.0,1.0,25334.0,0.0,25334.0
2122,0.0,2.0,2.0,0.0,42000.0,42000.0
2123,2.0,0.0,2.0,118003.0,0.0,118003.0
2124,1.0,1.0,2.0,31097.0,21000.0,52097.0
2125,1.0,0.0,1.0,21000.0,0.0,21000.0
2126,0.0,1.0,1.0,0.0,21000.0,21000.0
2127,0.0,1.0,1.0,0.0,21000.0,21000.0
2128,1.0,0.0,1.0,21000.0,0.0,21000.0
2129,0.0,1.0,1.0,0.0,21000.0,21000.0
2130,1.0,0.0,1.0,21000.0,0.0,21000.0
2131,1.0,0.0,1.0,119077.0,0.0,119077.0
2132,1.0,0.0,1.0,104517.0,0.0,104517.0
2133,1.0,0.0,1.0,21000.0,0.0,21000.0
2134,0.0,4.0,4.0,0.0,84000.0,84000.0
2135,1.0,0.0,1.0,21000.0,0.0,21000.0
2136,0.0,1.0,1.0,0.0,21000.0,21000.0
2137,1.0,0.0,1.0,257993.0,0.0,257993.0
2138,0.0,7.0,7.0,0.0,2117699.0,2117699.0
2139,1.0,0.0,1.0,106868.0,0.0,106868.0
2140,1.0,0.0,1.0,21000.0,0.0,21000.0
2141,0.0,1.0,1.0,0.0,21000.0,21000.0
2142,2.0,0.0,2.0,255755.0,0.0,255755.0
2143,1.0,1.0,2.0,21000.0,21000.0,42000.0
2144,6.0,0.0,6.0,126000.0,0.0,126000.0
2145,0.0,1.0,1.0,0.0,21000.0,21000.0
2146,0.0,1.0,1.0,0.0,21000.0,21000.0
2147,1.0,0.0,1.0,197049.0,0.0,197049.0
2148,1.0,0.0,1.0,474976.0,0.0,474976.0
2149,0.0,12.0,12.0,0.0,5391647.0,5391647.0
2150,1.0,0.0,1.0,417883.0,0.0,417883.0
2151,0.0,1.0,1.0,0.0,417883.0,417883.0
2152,3.0,0.0,3.0,261037.0,0.0,261037.0
2153,1.0,0.0,1.0,21000.0,0.0,21000.0
2154,0.0,1.0,1.0,0.0,21000.0,21000.0
2155,1.0,0.0,1.0,21000.0,0.0,21000.0
2156,4.0,17.0,21.0,122455.0,357000.0,479455.0
2157,1.0,0.0,1.0,136047.0,0.0,136047.0
2158,1.0,0.0,1.0,21000.0,0.0,21000.0
2159,1.0,0.0,1.0,21000.0,0.0,21000.0
2160,1.0,0.0,1.0,31121.0,0.0,31121.0
2161,1.0,0.0,1.0,21000.0,0.0,21000.0
2162,1.0,0.0,1.0,21000.0,0.0,21000.0
2163,2.0,0.0,2.0,422399.0,0.0,422399.0
2164,1.0,0.0,1.0,21000.0,0.0,21000.0
2165,1.0,0.0,1.0,56253.0,0.0,56253.0
2166,0.0,3.0,3.0,0.0,136659.0,136659.0
2167,1.0,0.0,1.0,239303.0,0.0,239303.0
2168,1.0,0.0,1.0,60311.0,0.0,60311.0
2169,0.0,1.0,1.0,0.0,21000.0,21000.0
2170,0.0,1.0,1.0,0.0,21000.0,21000.0
2171,1.0,0.0,1.0,314983.0,0.0,314983.0
2172,1.0,0.0,1.0,197025.0,0.0,197025.0
2173,1.0,0.0,1.0,21000.0,0.0,21000.0
2174,1.0,0.0,1.0,31097.0,0.0,31097.0
2175,0.0,1.0,1.0,0.0,21000.0,21000.0
2176,1.0,0.0,1.0,19730.0,0.0,19730.0
2177,0.0,1.0,1.0,0.0,21000.0,21000.0
2178,1.0,0.0,1.0,31097.0,0.0,31097.0
2179,1.0,0.0,1.0,46100.0,0.0,46100.0
2180,1.0,0.0,1.0,33525.0,0.0,33525.0
2181,0.0,1.0,1.0,0.0,21000.0,21000.0
2182,1.0,0.0,1.0,21000.0,0.0,21000.0
2183,0.0,1.0,1.0,0.0,21000.0,21000.0
2184,1.0,0.0,1.0,123367.0,0.0,123367.0
2185,0.0,1.0,1.0,0.0,21000.0,21000.0
2186,1.0,0.0,1.0,268423.0,0.0,268423.0
2187,0.0,5.0,5.0,0.0,696775.0,696775.0
2188,1.0,0.0,1.0,55963.0,0.0,55963.0
2189,0.0,1.0,1.0,0.0,55963.0,55963.0
2190,1.0,0.0,1.0,21000.0,0.0,21000.0
2191,0.0,1.0,1.0,0.0,21000.0,21000.0
2192,3.0,0.0,3.0,344148.0,0.0,344148.0
2193,0.0,1.0,1.0,0.0,46812.0,46812.0
2194,1.0,0.0,1.0,130722.0,0.0,130722.0
2195,0.0,7.0,7.0,0.0,847771.0,847771.0
2196,1.0,0.0,1.0,31097.0,0.0,31097.0
2197,2.0,0.0,2.0,306132.0,0.0,306132.0
2198,0.0,1.0,1.0,0.0,21000.0,21000.0
2199,1.0,0.0,1.0,21000.0,0.0,21000.0
2200,1.0,0.0,1.0,131569.0,0.0,131569.0
2201,0.0,1.0,1.0,0.0,131569.0,131569.0
2202,1.0,0.0,1.0,21000.0,0.0,21000.0
2203,5.0,0.0,5.0,703054.0,0.0,703054.0
2204,0.0,7.0,7.0,0.0,1043288.0,1043288.0
2205,1.0,0.0,1.0,332083.0,0.0,332083.0
2206,1.0,0.0,1.0,126194.0,0.0,126194.0
2207,0.0,1.0,1.0,0.0,21000.0,21000.0
2208,1.0,0.0,1.0,161022.0,0.0,161022.0
2209,1.0,0.0,1.0,21000.0,0.0,21000.0
2210,0.0,1.0,1.0,0.0,21000.0,21000.0
2211,0.0,1.0,1.0,0.0,21000.0,21000.0
2212,0.0,1.0,1.0,0.0,21000.0,21000.0
2213,1.0,0.0,1.0,21000.0,0.0,21000.0
2214,1.0,0.0,1.0,21000.0,0.0,21000.0
2215,1.0,0.0,1.0,180557.0,0.0,180557.0
2216,1.0,0.0,1.0,48399.0,0.0,48399.0
2217,1.0,0.0,1.0,21000.0,0.0,21000.0
2218,1.0,0.0,1.0,46463.0,0.0,46463.0
2219,7.0,0.0,7.0,147000.0,0.0,147000.0
2220,0.0,1.0,1.0,0.0,21000.0,21000.0
2221,0.0,1.0,1.0,0.0,21000.0,21000.0
2222,0.0,1.0,1.0,0.0,21930.0,21930.0
2223,1.0,0.0,1.0,21000.0,0.0,21000.0
2224,0.0,1.0,1.0,0.0,21000.0,21000.0
2225,2.0,0.0,2.0,181731.0,0.0,181731.0
2226,1.0,0.0,1.0,21000.0,0.0,21000.0
2227,0.0,1.0,1.0,0.0,21000.0,21000.0
2228,0.0,1.0,1.0,0.0,21000.0,21000.0
2229,1.0,0.0,1.0,21000.0,0.0,21000.0
2230,0.0,1.0,1.0,0.0,21000.0,21000.0
2231,1.0,0.0,1.0,45672.0,0.0,45672.0
2232,0.0,1.0,1.0,0.0,45672.0,45672.0
2233,1.0,0.0,1.0,46580.0,0.0,46580.0
2234,0.0,6.0,6.0,0.0,279480.0,279480.0
2235,1.0,0.0,1.0,56897.0,0.0,56897.0
2236,0.0,14.0,14.0,0.0,1488471.0,1488471.0
2237,0.0,1.0,1.0,0.0,21000.0,21000.0
2238,1.0,0.0,1.0,33513.0,0.0,33513.0
2239,1.0,0.0,1.0,46626.0,0.0,46626.0
2240,1.0,0.0,1.0,29525.0,0.0,29525.0
2241,0.0,1.0,1.0,0.0,21000.0,21000.0
2242,1.0,0.0,1.0,21000.0,0.0,21000.0
2243,1.0,0.0,1.0,195502.0,0.0,195502.0
2244,1.0,0.0,1.0,46739.0,0.0,46739.0
2245,2.0,0.0,2.0,236977.0,0.0,236977.0
2246,1.0,0.0,1.0,180204.0,0.0,180204.0
2247,1.0,0.0,1.0,21000.0,0.0,21000.0
2248,0.0,1.0,1.0,0.0,21000.0,21000.0
2249,1.0,0.0,1.0,21000.0,0.0,21000.0
2250,1.0,0.0,1.0,46581.0,0.0,46581.0
2251,0.0,15.0,15.0,0.0,678815.0,678815.0
2252,0.0,1.0,1.0,0.0,21000.0,21000.0
2253,1.0,0.0,1.0,31097.0,0.0,31097.0
2254,1.0,0.0,1.0,19807.0,0.0,19807.0
2255,1.0,0.0,1.0,321091.0,0.0,321091.0
2256,1.0,0.0,1.0,46202.0,0.0,46202.0
2257,0.0,1.0,1.0,0.0,46202.0,46202.0
2258,1.0,0.0,1.0,65828.0,0.0,65828.0
2259,0.0,2.0,2.0,0.0,131656.0,131656.0
2260,1.0,0.0,1.0,113416.0,0.0,113416.0
2261,1.0,0.0,1.0,21000.0,0.0,21000.0
2262,1.0,0.0,1.0,21000.0,0.0,21000.0
2263,0.0,16.0,16.0,0.0,336000.0,336000.0
2264,1.0,0.0,1.0,368739.0,0.0,368739.0
2265,1.0,0.0,1.0,21000.0,0.0,21000.0
2266,1.0,0.0,1.0,31097.0,0.0,31097.0
2267,2.0,0.0,2.0,73500.0,0.0,73500.0
2268,0.0,3.0,3.0,0.0,129696.0,129696.0
2269,0.0,1.0,1.0,0.0,21000.0,21000.0
2270,2.0,0.0,2.0,246539.0,0.0,246539.0
2271,0.0,6.0,6.0,0.0,1247672.0,1247672.0
2272,1.0,0.0,1.0,189386.0,0.0,189386.0
2273,1.0,0.0,1.0,145696.0,0.0,145696.0
2274,0.0,1.0,1.0,0.0,21000.0,21000.0
2275,1.0,0.0,1.0,292280.0,0.0,292280.0
2276,0.0,6.0,6.0,0.0,1680136.0,1680136.0
2277,1.0,0.0,1.0,21000.0,0.0,21000.0
2278,0.0,1.0,1.0,0.0,21000.0,21000.0
2279,0.0,1.0,1.0,0.0,21000.0,21000.0
2280,1.0,0.0,1.0,21000.0,0.0,21000.0
2281,0.0,1.0,1.0,0.0,21000.0,21000.0
2282,1.0,0.0,1.0,21000.0,0.0,21000.0
2283,1.0,0.0,1.0,178362.0,0.0,178362.0
2284,0.0,1.0,1.0,0.0,21000.0,21000.0
2285,1.0,0.0,1.0,27126.0,0.0,27126.0
2286,0.0,1.0,1.0,0.0,27126.0,27126.0
2287,0.0,1.0,1.0,0.0,21000.0,21000.0
2288,1.0,0.0,1.0,21000.0,0.0,21000.0
2289,1.0,0.0,1.0,436259.0,0.0,436259.0
2290,1.0,0.0,1.0,115363.0,0.0,115363.0
2291,1.0,0.0,1.0,135268.0,0.0,135268.0
2292,1.0,0.0,1.0,48624.0,0.0,48624.0
2293,0.0,12.0,12.0,0.0,459026.0,459026.0
2294,1.0,0.0,1.0,21000.0,0.0,21000.0
2295,1.0,0.0,1.0,21000.0,0.0,21000.0
2296,0.0,1.0,1.0,0.0,21000.0,21000.0
2297,1.0,0.0,1.0,26706.0,0.0,26706.0
2298,0.0,20.0,20.0,0.0,2962970.0,2962970.0
2299,0.0,1.0,1.0,0.0,21000.0,21000.0
2300,0.0,1.0,1.0,0.0,21000.0,21000.0
2301,1.0,0.0,1.0,31097.0,0.0,31097.0
2302,1.0,0.0,1.0,21000.0,0.0,21000.0
2303,0.0,1.0,1.0,0.0,21000.0,21000.0
2304,1.0,0.0,1.0,21000.0,0.0,21000.0
2305,2.0,3.0,5.0,42000.0,63000.0,105000.0
2306,1.0,0.0,1.0,54619.0,0.0,54619.0
2307,1.0,0.0,1.0,46121.0,0.0,46121.0
2308,0.0,1.0,1.0,0.0,21000.0,21000.0
2309,1.0,0.0,1.0,231030.0,0.0,231030.0
2310,0.0,5.0,5.0,0.0,640065.0,640065.0
2311,1.0,0.0,1.0,25918.0,0.0,25918.0
2312,0.0,1.0,1.0,0.0,21000.0,21000.0
2313,1.0,0.0,1.0,25918.0,0.0,25918.0
2314,0.0,1.0,1.0,0.0,25918.0,25918.0
2315,1.0,0.0,1.0,140932.0,0.0,140932.0
2316,1.0,0.0,1.0,20192.0,0.0,20192.0
2317,1.0,0.0,1.0,19793.0,0.0,19793.0
2318,0.0,6.0,6.0,0.0,217230.0,217230.0
2319,1.0,0.0,1.0,208909.0,0.0,208909.0
2320,1.0,0.0,1.0,146745.0,0.0,146745.0
2321,1.0,0.0,1.0,21000.0,0.0,21000.0
2322,0.0,1.0,1.0,0.0,21000.0,21000.0
2323,1.0,0.0,1.0,31097.0,0.0,31097.0
2324,1.0,0.0,1.0,98605.0,0.0,98605.0
2325,1.0,0.0,1.0,31097.0,0.0,31097.0
2326,0.0,1.0,1.0,0.0,21000.0,21000.0
2327,1.0,0.0,1.0,26981.0,0.0,26981.0
2328,0.0,5.0,5.0,0.0,152029.0,152029.0
2329,1.0,0.0,1.0,171168.0,0.0,171168.0
2330,2.0,0.0,2.0,256923.0,0.0,256923.0
2331,1.0,0.0,1.0,31109.0,0.0,31109.0
2332,1.0,0.0,1.0,113989.0,0.0,113989.0
2333,1.0,0.0,1.0,33513.0,0.0,33513.0
2334,1.0,0.0,1.0,46551.0,0.0,46551.0
2335,1.0,0.0,1.0,445020.0,0.0,445020.0
2336,0.0,1.0,1.0,0.0,445020.0,445020.0
2337,5.0,0.0,5.0,751043.0,0.0,751043.0
2338,0.0,1.0,1.0,0.0,21000.0,21000.0
2339,1.0,0.0,1.0,21000.0,0.0,21000.0
2340,0.0,1.0,1.0,0.0,21000.0,21000.0
2341,1.0,0.0,1.0,445993.0,0.0,445993.0
2342,1.0,0.0,1.0,21000.0,0.0,21000.0
2343,0.0,1.0,1.0,0.0,21000.0,21000.0
2344,1.0,0.0,1.0,21000.0,0.0,21000.0
2345,1.0,0.0,1.0,46574.0,0.0,46574.0
2346,0.0,9.0,9.0,0.0,355254.0,355254.0
2347,2.0,0.0,2.0,66398.0,0.0,66398.0
2348,0.0,1.0,1.0,0.0,46194.0,46194.0
2349,1.0,0.0,1.0,46280.0,0.0,46280.0
2350,0.0,5.0,5.0,0.0,272407.0,272407.0
2351,1.0,0.0,1.0,21000.0,0.0,21000.0
2352,1.0,0.0,1.0,21000.0,0.0,21000.0
2353,1.0,0.0,1.0,31097.0,0.0,31097.0
2354,1.0,0.0,1.0,248064.0,0.0,248064.0
2355,0.0,1.0,1.0,0.0,248064.0,248064.0
2356,1.0,0.0,1.0,142343.0,0.0,142343.0
2357,0.0,1.0,1.0,0.0,21000.0,21000.0
2358,1.0,0.0,1.0,21000.0,0.0,21000.0
2359,1.0,1.0,2.0,21000.0,21000.0,42000.0
2360,1.0,0.0,1.0,21000.0,0.0,21000.0
2361,0.0,1.0,1.0,0.0,21000.0,21000.0
2362,3.0,0.0,3.0,63000.0,0.0,63000.0
2363,0.0,1.0,1.0,0.0,21000.0,21000.0
2364,1.0,0.0,1.0,21000.0,0.0,21000.0
2365,0.0,1.0,1.0,0.0,21000.0,21000.0
2366,1.0,0.0,1.0,31097.0,0.0,31097.0
2367,0.0,1.0,1.0,0.0,38778.0,38778.0
2368,0.0,1.0,1.0,0.0,21000.0,21000.0
2369,1.0,0.0,1.0,197025.0,0.0,197025.0
2370,0.0,1.0,1.0,0.0,21000.0,21000.0
2371,1.0,0.0,1.0,63209.0,0.0,63209.0
2372,1.0,0.0,1.0,31097.0,0.0,31097.0
2373,1.0,0.0,1.0,31097.0,0.0,31097.0
2374,2.0,0.0,2.0,42000.0,0.0,42000.0
2375,0.0,1.0,1.0,0.0,21000.0,21000.0
2376,1.0,0.0,1.0,36830.0,0.0,36830.0
2377,2.0,0.0,2.0,54525.0,0.0,54525.0
2378,0.0,1.0,1.0,0.0,21000.0,21000.0
2379,0.0,1.0,1.0,0.0,21000.0,21000.0
2380,1.0,0.0,1.0,124043.0,0.0,124043.0
2381,4.0,0.0,4.0,632945.0,0.0,632945.0
2382,0.0,4.0,4.0,0.0,632945.0,632945.0
2383,1.0,0.0,1.0,21000.0,0.0,21000.0
2384,5.0,12.0,17.0,120700.0,252000.0,372700.0
2385,1.0,0.0,1.0,208711.0,0.0,208711.0
2386,1.0,1.0,2.0,21000.0,21000.0,42000.0
2387,1.0,0.0,1.0,21000.0,0.0,21000.0
2388,1.0,0.0,1.0,21000.0,0.0,21000.0
2389,0.0,1.0,1.0,0.0,21000.0,21000.0
2390,1.0,0.0,1.0,21000.0,0.0,21000.0
2391,2.0,0.0,2.0,350872.0,0.0,350872.0
2392,0.0,2.0,2.0,0.0,350872.0,350872.0
2393,15.0,0.0,15.0,2152624.0,0.0,2152624.0
2394,1.0,0.0,1.0,209758.0,0.0,209758.0
2395,1.0,0.0,1.0,21000.0,0.0,21000.0
2396,1.0,1.0,2.0,218243.0,21000.0,239243.0
2397,1.0,0.0,1.0,124752.0,0.0,124752.0
2398,3.0,0.0,3.0,63000.0,0.0,63000.0
2399,0.0,1.0,1.0,0.0,21000.0,21000.0
2400,1.0,0.0,1.0,275063.0,0.0,275063.0
2401,1.0,0.0,1.0,118833.0,0.0,118833.0
2402,5.0,0.0,5.0,554391.0,0.0,554391.0
2403,0.0,5.0,5.0,0.0,554391.0,554391.0
2404,1.0,0.0,1.0,31109.0,0.0,31109.0
2405,0.0,1.0,1.0,0.0,21000.0,21000.0
2406,1.0,0.0,1.0,114235.0,0.0,114235.0
2407,1.0,0.0,1.0,143855.0,0.0,143855.0
2408,2.0,0.0,2.0,121026.0,0.0,121026.0
2409,1.0,0.0,1.0,31097.0,0.0,31097.0
2410,1.0,0.0,1.0,21000.0,0.0,21000.0
2411,1.0,0.0,1.0,31097.0,0.0,31097.0
2412,4.0,0.0,4.0,224137.0,0.0,224137.0
2413,0.0,22.0,22.0,0.0,1281417.0,1281417.0
2414,1.0,0.0,1.0,21000.0,0.0,21000.0
2415,0.0,1.0,1.0,0.0,21000.0,21000.0
2416,1.0,0.0,1.0,162916.0,0.0,162916.0
2417,1.0,1.0,2.0,63209.0,21000.0,84209.0
2418,1.0,0.0,1.0,46564.0,0.0,46564.0
2419,0.0,9.0,9.0,0.0,418704.0,418704.0
2420,1.0,0.0,1.0,21000.0,0.0,21000.0
2421,0.0,1.0,1.0,0.0,21000.0,21000.0
2422,1.0,0.0,1.0,31109.0,0.0,31109.0
2423,1.0,0.0,1.0,22322.0,0.0,22322.0
2424,0.0,1.0,1.0,0.0,22322.0,22322.0
2425,1.0,0.0,1.0,21000.0,0.0,21000.0
2426,4.0,9.0,13.0,84000.0,189000.0,273000.0
2427,1.0,0.0,1.0,340740.0,0.0,340740.0
2428,0.0,1.0,1.0,0.0,21000.0,21000.0
2429,1.0,0.0,1.0,21000.0,0.0,21000.0
2430,0.0,1.0,1.0,0.0,21000.0,21000.0
2431,1.0,0.0,1.0,174887.0,0.0,174887.0
2432,0.0,1.0,1.0,0.0,174887.0,174887.0
2433,1.0,0.0,1.0,31097.0,0.0,31097.0
2434,0.0,1.0,1.0,0.0,21000.0,21000.0
2435,1.0,0.0,1.0,21000.0,0.0,21000.0
2436,0.0,1.0,1.0,0.0,21000.0,21000.0
2437,0.0,1.0,1.0,0.0,21000.0,21000.0
2438,1.0,0.0,1.0,21000.0,0.0,21000.0
2439,1.0,0.0,1.0,31097.0,0.0,31097.0
2440,1.0,0.0,1.0,78816.0,0.0,78816.0
2441,0.0,2.0,2.0,0.0,165655.0,165655.0
2442,1.0,0.0,1.0,21000.0,0.0,21000.0
2443,0.0,1.0,1.0,0.0,21000.0,21000.0
2444,0.0,1.0,1.0,0.0,21000.0,21000.0
2445,6.0,0.0,6.0,126000.0,0.0,126000.0
2446,0.0,1.0,1.0,0.0,21000.0,21000.0
2447,1.0,0.0,1.0,19531.0,0.0,19531.0
2448,0.0,8.0,8.0,0.0,334622.0,334622.0
2449,1.0,0.0,1.0,43735.0,0.0,43735.0
2450,0.0,1.0,1.0,0.0,43735.0,43735.0
2451,0.0,1.0,1.0,0.0,56585.0,56585.0
2452,1.0,0.0,1.0,116289.0,0.0,116289.0
2453,3.0,0.0,3.0,732838.0,0.0,732838.0
2454,1.0,0.0,1.0,33525.0,0.0,33525.0
2455,0.0,1.0,1.0,0.0,21000.0,21000.0
